username;tweet;fecha;anuncio;ubicacion;id
maxiacunzo;ojala que al chompiras le de coronavirus y lo fulmine;2020-03-19 17:35:21+00:00;Anuncio_1;Cordoba, Argentina;1240693353420730000
TaniaCeliz2;mi papa me mandan ohhh pobre mi gorditano va a poder venir nadie vas a tener que hacer video llamada entre muchos asi te saludan estoy llorando coronavirus;2020-03-19 17:31:50+00:00;Anuncio_1;Cordoba, Argentina;1240692471362760000
Lauponce90;no seas conchudo coronavirus del orto que no me quiero morir sin jugar antes al the last of us 2 y al remake del resident evil 3;2020-03-19 17:30:16+00:00;Anuncio_1;Cordoba, Argentina;1240692074652890000
Quinvillagran;haciendo fila para saludarlo al coronavirus;2020-03-19 17:15:25+00:00;Anuncio_1;Cordoba, Argentina;1240688339558120000
OviedoYahoo;pero ese fue a belgrano no al coronavirus;2020-03-19 17:02:02+00:00;Anuncio_1;Cordoba, Argentina;1240684969053180000
Aberasturi_2020;el arte en tiempos del coronavirus;2020-03-19 16:58:05+00:00;Anuncio_1;Cordoba, Argentina;1240683977318540000
predicuervos;hoy a las 15 sumate al instagram live de sanlorenzo con pedro cahn el prestigioso infectologo que estara respondiendo preguntas sobre el coronavirus quedateencasa;2020-03-19 16:50:06+00:00;Anuncio_1;Cordoba, Argentina;1240681967114480000
SomosVorticeOk;la oportunidad inmejorable de recordar que todos somos uno somosvortice quedateencasa somosresponsables coronavirus coronavirusenargentina;2020-03-19 16:46:25+00:00;Anuncio_1;Cordoba, Argentina;1240681040206870000
FranGervasoni1;que mierda es esto abigail tiene coronavirus tu twitter no jodas;2020-03-19 16:40:50+00:00;Anuncio_1;Cordoba, Argentina;1240679636897530000
marcelino__;coronavirus pro denuncia que el gobierno despidio a 400 empleados del pami en plena crisis por la pandemia;2020-03-19 16:38:29+00:00;Anuncio_1;Cordoba, Argentina;1240679043944590000
ggracielav;gobierno nacional de la republica argentina quita de impuestos por el corona virus firma la peticion via changeorgar;2020-03-19 16:14:57+00:00;Anuncio_1;Cordoba, Argentina;1240673122304610000
YaamiGuardia;no tengo coronavirus soy alergica nomas;2020-03-19 15:50:22+00:00;Anuncio_1;Cordoba, Argentina;1240666934879840000
KamradLegasov;si le van a decir mercaderia abandonada a la embalada en el deposito vamos a empezar a decirle desidia criminal a no tener 50 mil reactivos para coronavirus;2020-03-19 15:30:10+00:00;Anuncio_1;Cordoba, Argentina;1240661853786770000
FeCACorOk;fecacorrecomienda reforzar las medidas sanitarias para evitar o reducir la propagacion del coronavirus covid19 yomequedoencasa stayhome somosresponsables quedateencasa;2020-03-19 15:12:19+00:00;Anuncio_1;Cordoba, Argentina;1240657360340810000
joakkko_;veo que el corona virus les esta afectando mucho a los disenadores de adidas;2020-03-19 15:05:19+00:00;Anuncio_1;Cordoba, Argentina;1240655597630040000
AgustinBazan_;yo le llegaba a gritar asi a mis papas y me llevaban a wuhan para que me infecte de coronavirus;2020-03-19 14:59:05+00:00;Anuncio_1;Cordoba, Argentina;1240654029430100000
lic_mev;anoche a las 0030 un pateullero y ambulancia en frente de mi edificio flashee paciente con coronavirus pero no por suerte solo una chica desmayada en un balcon que vio la situacion alguien desde mi edificio y llamo al 107 bien por ese vecino;2020-03-19 14:58:47+00:00;Anuncio_1;Cordoba, Argentina;1240653955090260000
Cyn_alva;volve enero fuiste eterno pero no habia coronavirus y escaviabamos por cualquier cosa;2020-03-19 14:56:56+00:00;Anuncio_1;Cordoba, Argentina;1240653490231410000
MauriOrtellao;lo que se viene el dengue y el coronavirus van a ser un poroto al lado de nuestro futuro;2020-03-19 14:51:23+00:00;Anuncio_1;Cordoba, Argentina;1240652090508220000
abc_cordoba;la informacion de una fuente confiable y actualizada es esencial para prevenir la propagacion del covid19 encuentra aqui los recursos de la onu sobre el coronavirus;2020-03-19 14:46:24+00:00;Anuncio_1;Cordoba, Argentina;1240650838336580000
PriiLapenta;menos mal que no fui a verlo al toxico cuando llego de viaje anoche mando mjito diciendo me dio positivo el coronavirus bloqueado jajaja;2020-03-19 14:46:07+00:00;Anuncio_1;Cordoba, Argentina;1240650765368250000
abc_cordoba;evitemos la difusion de rumores sobre el nuevo coronavirus covid19 la buena informacion es prevencion;2020-03-19 14:40:24+00:00;Anuncio_1;Cordoba, Argentina;1240649329343430000
jldiaz_ar;evitemos la difusion de rumores sobre el nuevo coronavirus covid19 la buena informacion es prevencion conabip abgraoficial abgramza abccordoba;2020-03-19 14:32:05+00:00;Anuncio_1;Cordoba, Argentina;1240647235609690000
davidvargasmed;si el chisme esta bueno no hay coronavirus que lo detenga quedatencasa;2020-03-19 14:02:46+00:00;Anuncio_1;Cordoba, Argentina;1240639856285560000
TheoIsaac5;ante una pandemia el interes de todxs es el mismo cuidarnos entre nosotrxs el mensaje es claro al coronavirus solo lo vencemos si todxs asumimos nuestro compromiso de ser responsables la mejor cura es una;2020-03-19 13:54:49+00:00;Anuncio_1;Cordoba, Argentina;1240637854734310000
emperatrizCbesa;vila y manzano que son una peste peor que el coronavirussinverguenzas hdmp;2020-03-19 13:54:02+00:00;Anuncio_1;Cordoba, Argentina;1240637660852620000
NicoMartin268;coronavirus sacame lo que quieras pero no el futbol;2020-03-19 13:51:14+00:00;Anuncio_1;Cordoba, Argentina;1240636956058530000
ferbarrer4;si macri estaba no pasaban estas cosas el coronavirus no llegaria a cba ndea;2020-03-19 13:42:56+00:00;Anuncio_1;Cordoba, Argentina;1240634867324530000
MoreiraAbranOk;es mas facil que encuentren la vacuna para el coronavirus;2020-03-19 13:21:08+00:00;Anuncio_1;Cordoba, Argentina;1240629378880540000
chikchoy;vos sabes q yo pense lo mismo a mi mi hijo me llega a decir no me rompas las pelotas hay no ni la vacuna del corona virus lo salba de mi jajaj;2020-03-19 13:13:36+00:00;Anuncio_1;Cordoba, Argentina;1240627483055190000
gustavolcordoba;al coronavirus lo frenamos entre todos todosencasa yomequedoencasa cuidarteescuidarnos;2020-03-19 13:12:14+00:00;Anuncio_1;Cordoba, Argentina;1240627141320060000
jballesocanto;que lo unten con coronavirus antes de darselo o mezclado en un sandwich;2020-03-19 12:59:41+00:00;Anuncio_1;Cordoba, Argentina;1240623983214690000
Fede_Carrizo;el 97 de la poblacion es pobre pero des ubrieron un suero que cura el coronavirus;2020-03-19 12:56:34+00:00;Anuncio_1;Cordoba, Argentina;1240623198590370000
andres_oliva;coronavirus y desinformacion en las redes sociales fakenews cuarentenatotal coronavirusargentina noseasgilquedateencasa yomequedoencasa;2020-03-19 12:35:34+00:00;Anuncio_1;Cordoba, Argentina;1240617913901510000
mausorio;desde enero hay noticias del coronavirus si no consiguieron pareja para la cuarentena es por otra cosa;2020-03-19 12:25:14+00:00;Anuncio_1;Cordoba, Argentina;1240615313709960000
Danumel1;aparentemente hablo del ultimo programa de la sra vicepresidentay le dijeron a ya no la querian mas en el programaella mismo lo dijo entiendo el momento q se vive mundialmente x el coronaviruspero parece los medios ya no ctan mas lo q pasariesgo pais paso 4000y tb brasil;2020-03-19 12:06:10+00:00;Anuncio_1;Cordoba, Argentina;1240610512838310000
mabeco66;coronavirus despiden a jefe de emergencias que detecto el primer caso de covid19 en pba por sus declaraciones sobre el estado de la salud publica via eldisenso;2020-03-19 11:54:55+00:00;Anuncio_1;Cordoba, Argentina;1240607680286380000
pablocardozoh;los diarios del pais hoy al virus lo frenamos entretodos somosresponsables coronavirus;2020-03-19 11:43:37+00:00;Anuncio_1;Cordoba, Argentina;1240604839413010000
raquelvainroj;5 pasos a seguir para prevenir la expansion del coronavirus;2020-03-19 11:32:39+00:00;Anuncio_1;Cordoba, Argentina;1240602080399650000
andres_oliva;como sera el nuevo hospital modular que funcionara desde abril en cordoba para enfrentar el coronavirus cuarentenatotal cuarentenaobligatoria cuarentenanacional;2020-03-19 11:15:52+00:00;Anuncio_1;Cordoba, Argentina;1240597853346590000
andres_oliva;puedo tener sexo guia para la intimidad en tiempos de coronavirus;2020-03-19 11:14:51+00:00;Anuncio_1;Cordoba, Argentina;1240597600664940000
LUIS20GEREZ;eeuu se cierra y cuba se abre ante el desafio del coronavirus la isla permitio que atracara un crucero britanico con infectados via pagina12;2020-03-19 10:18:15+00:00;Anuncio_1;Cordoba, Argentina;1240583354703110000
LUIS20GEREZ;coronavirus entre el peligro y la oportunidad los limites de un orden economico y tecnologico que profundiza las desigualdades via pagina12;2020-03-19 10:17:22+00:00;Anuncio_1;Cordoba, Argentina;1240583131159230000
LUIS20GEREZ;coronavirus 25 millones de empleos en el mundo estan en riesgo informe de la oit sobre el impacto de la pandemia en el mercado laboral mundial via pagina12;2020-03-19 10:13:33+00:00;Anuncio_1;Cordoba, Argentina;1240582174253940000
LUIS20GEREZ;economia y coronavirus cambio urgente de estrategia y prioridades la decision mas importante via pagina12;2020-03-19 10:13:09+00:00;Anuncio_1;Cordoba, Argentina;1240582072235940000
LUIS20GEREZ;coronavirus precios maximos para evitar la especulacion el gobierno elabora un listado con control de precios para productos de primera necesidad durante treinta dias via pagina12;2020-03-19 10:12:35+00:00;Anuncio_1;Cordoba, Argentina;1240581929654720000
LUIS20GEREZ;el grafico del coronavirus en america latina en tiempo real el virus en la region se expande exponencialmente via pagina12;2020-03-19 09:41:51+00:00;Anuncio_1;Cordoba, Argentina;1240574193269370000
LUIS20GEREZ;como se detectan los casos positivos de coronavirus no hay muestras sin procesar en el malbran via pagina12;2020-03-19 09:41:19+00:00;Anuncio_1;Cordoba, Argentina;1240574062365150000
LUIS20GEREZ;el nuevo cronograma de los trenes por el coronavirus servicios limitados hasta el 31 de marzo via pagina12;2020-03-19 09:40:45+00:00;Anuncio_1;Cordoba, Argentina;1240573916516470000
LUIS20GEREZ;coronavirus suman vuelos para repatriar a argentinos varados en el exterior aerolineas argentinas programa 17 partidas de emergencia via pagina12;2020-03-19 09:40:24+00:00;Anuncio_1;Cordoba, Argentina;1240573830797620000
LUIS20GEREZ;telam abre su produccion periodistica en medio de la pandemia del coronavirus como un aporte al ejercicio pleno del derecho a la informacion via pagina12;2020-03-19 09:39:50+00:00;Anuncio_1;Cordoba, Argentina;1240573686991780000
LUIS20GEREZ;coronavirus en los shoppings los empleados protestan por falta de proteccion via pagina12;2020-03-19 09:39:20+00:00;Anuncio_1;Cordoba, Argentina;1240573562752300000
LUIS20GEREZ;mapa del coronavirus en argentina en tiempo real los datos actualizados provincia por provincia via pagina12;2020-03-19 09:38:23+00:00;Anuncio_1;Cordoba, Argentina;1240573321944710000
LUIS20GEREZ;coronavirus chile decreto estado de catastrofe nacional la cifra oficial de contagios ascendio a 238 via pagina12;2020-03-19 09:36:53+00:00;Anuncio_1;Cordoba, Argentina;1240572943169700000
LUIS20GEREZ;europa es el primer foco del coronavirus por muertos y contagios como se vive en medio de las medidas que la argentina esta adoptando via pagina12;2020-03-19 09:36:12+00:00;Anuncio_1;Cordoba, Argentina;1240572772629250000
LUIS20GEREZ;para enfrentar al coronavirus el gobierno apuesta a la inversion en infraestructura diez hospitales nuevos en respuesta a la pandemia via pagina12;2020-03-19 09:35:35+00:00;Anuncio_1;Cordoba, Argentina;1240572617700130000
LUIS20GEREZ;un nuevo muerto por coronavirus en el pais suman 97 los infectados incluyendo los tres fallecidos via pagina12;2020-03-19 09:33:22+00:00;Anuncio_1;Cordoba, Argentina;1240572058809050000
LUIS20GEREZ;coronavirus con apoyo opositor fernandez evalua una cuarentena total el presidente recibio a los legisladores y hoy se reune con los gobernadores via pagina12;2020-03-19 09:32:40+00:00;Anuncio_1;Cordoba, Argentina;1240571885110340000
chikchoy;ahora se acuerdan del malbran si ud no lo hubiesen desmantelado no nesecitaria ninguna donacion la cara no te la ablanda ni el corona virus caraduras;2020-03-19 08:44:29+00:00;Anuncio_1;Cordoba, Argentina;1240559758190440000
AgusTalleres122;si tiene los sintomas por favor no vaya voluntariamente llame a los numeros de emergencias que pusieron para cada provincia asi evita estar variandose por la ciudad siendo un posible caso de coronavirus no sea egoista;2020-03-19 06:35:21+00:00;Anuncio_1;Cordoba, Argentina;1240527261431930000
GABINOLI;no dan mas de basuras quizas alguno de estos hdp viaja el ministerio de salud impide que laboratorios privados hagan el test por coronavirus via laderechadiario;2020-03-19 06:08:32+00:00;Anuncio_1;Cordoba, Argentina;1240520510166970000
A_iisha;decretan cuarentena obligatoria y si no me muero de coronavirus me muero de hambre;2020-03-19 05:48:21+00:00;Anuncio_1;Cordoba, Argentina;1240515431309470000
GastaldoJoaco;che mi mama es la unica insoportable por el coronavirus prefiero que me agarre asi me aislo de ellamentira ma te amo;2020-03-19 05:48:07+00:00;Anuncio_1;Cordoba, Argentina;1240515375936170000
DamianAmarantoo;jajajajaja toda la culpa la tiene el coronavirus porque no lo podemos ver;2020-03-19 05:45:20+00:00;Anuncio_1;Cordoba, Argentina;1240514673646210000
N1C00_L0P3Z;hay casi 100 casos de coronavirus en argentina menos mal que el lunes empiezo la cuarentena;2020-03-19 05:34:27+00:00;Anuncio_1;Cordoba, Argentina;1240511935478620000
MGuillerna;de papa que ya tengo miedo con esto del coronavirus;2020-03-19 05:22:13+00:00;Anuncio_1;Cordoba, Argentina;1240508854217190000
Guillotadas;hay gente que prefiere que el coronavirus arrase con la poblacion antes que afectar las ganancias de los capitalistas asi estamos;2020-03-19 04:43:54+00:00;Anuncio_1;Cordoba, Argentina;1240499214070750000
Nelson_cba1;no vayas a querer tener el coronavirus;2020-03-19 04:41:56+00:00;Anuncio_1;Cordoba, Argentina;1240498720384460000
JPLlanosGarcia;supongamos que la industria del cine se ve tan afectada por el coronavirus que proyectar en salas ya no seria rentable para que se usarian esos espacios en el futuro cuarentena;2020-03-19 04:39:43+00:00;Anuncio_1;Cordoba, Argentina;1240498159975080000
Yamiaylen95;y a ver el riesgo pais es importante en 100 dias ya pisamos los 4000 en riesgo pais el coronavirus en argentina hace unas semanas;2020-03-19 04:37:58+00:00;Anuncio_1;Cordoba, Argentina;1240497719594130000
Cande_Jardon;prefiero que me de coronavirus antes de dejar el helado;2020-03-19 04:34:36+00:00;Anuncio_1;Cordoba, Argentina;1240496871409360000
gamu_95;no atrapaste al que te esta gorreando vas agarrar al coronavirus jajajaja;2020-03-19 04:32:14+00:00;Anuncio_1;Cordoba, Argentina;1240496278771040000
PibeProdigio;los espanoles y el coronavirus;2020-03-19 04:31:44+00:00;Anuncio_1;Cordoba, Argentina;1240496150261740000
einshel_;carlospaz vacaciones villacarlospaz nos toco viajar en medio de el coronavirus coronavirusenargentina;2020-03-19 04:23:34+00:00;Anuncio_1;Cordoba, Argentina;1240494098290790000
Guillotadas;ok si vos crees que el coronavirus se puede detener con gente tan capaz como la policia federal gendarmeria o la narcopolicia cordobesa no voy a ser yo quien te rompa esa ilusion;2020-03-19 04:07:35+00:00;Anuncio_1;Cordoba, Argentina;1240490075831640000
DionisioLuisina;gracias al coronavirus me voy el 23 de noviembre;2020-03-19 04:07:08+00:00;Anuncio_1;Cordoba, Argentina;1240489962316970000
cordobesa_olala;cordoba capital cuarentenatotal coronavirusenargentina cordobasequedaencasa coronavirus;2020-03-19 03:40:14+00:00;Anuncio_1;Cordoba, Argentina;1240483193217830000
Guillotadas;la policia federal y la narcopolicia cordobesa nos van a salvar del coronavirus estamos condenados si es asi;2020-03-19 03:31:49+00:00;Anuncio_1;Cordoba, Argentina;1240481073588560000
screamdevjs;en wuhan se comieron el perro y ahora portan otro coronavirus version pro;2020-03-19 03:31:42+00:00;Anuncio_1;Cordoba, Argentina;1240481043666420000
javierito1299;muy buen hilo para tomar conciencia coronavirusargentina coronavirus yomequedoencasa cuarentenanacional noseasgilquedateencasa todosencasa cuarentena coronavirus;2020-03-19 03:23:02+00:00;Anuncio_1;Cordoba, Argentina;1240478861416180000
abc_cordoba;algunas pautas para prevenir el coronavirus covid19 en las biblioteca del colega julio melian y miembro de la comision directiva de abccordoba;2020-03-19 03:02:58+00:00;Anuncio_1;Cordoba, Argentina;1240473814632480000
jorgaztf;menos mal que el super ministro de salud hace 20 dias dijo no llegaria el coronavirus a argentina;2020-03-19 02:45:50+00:00;Anuncio_1;Cordoba, Argentina;1240469501323420000
AgustinBazan_;desde que tengo uso de razon me estoy sonando la nariz y estornudando no tengo coronavirus lo unico que tengo es corona pues rey;2020-03-19 02:44:38+00:00;Anuncio_1;Cordoba, Argentina;1240469198515640000
pablon1980;viva mi pais quedateencasa pelotudo coronavirus cuarentena dia3 en cordoba argentina;2020-03-19 02:43:33+00:00;Anuncio_1;Cordoba, Argentina;1240468925638290000
aritaperalta;que pesados que son hermano cortenla ustedes son peor que el coronavirus la yuta madre;2020-03-19 02:41:57+00:00;Anuncio_1;Cordoba, Argentina;1240468522733650000
AnnaBasquet15;viendo esta peli quiero ir a nueva zelanda maldita pobreza y coronavirus ahre;2020-03-19 02:40:33+00:00;Anuncio_1;Cordoba, Argentina;1240468170722460000
JulietaPelayoM;miercoles 22 hs coronavirus cuarentena pandemia que medidas tomaran manana;2020-03-19 02:40:08+00:00;Anuncio_1;Cordoba, Argentina;1240468066196160000
soda1990;que pensas de lo que va a pasar en argentina con la evolucion del coronavirus;2020-03-19 02:37:30+00:00;Anuncio_1;Cordoba, Argentina;1240467401965250000
_1milagros;me tienen las tetas por el piso con el coronavirus;2020-03-19 02:37:17+00:00;Anuncio_1;Cordoba, Argentina;1240467350748560000
papudx;bolsonaro hizo un cumplanito con el pueblo estando el infectado de coronavirus y todavia critico las medidas de emergencia de los gobernadores en brasil;2020-03-19 02:35:14+00:00;Anuncio_1;Cordoba, Argentina;1240466833314060000
pecosa16;el coronavirus me corto las vacaciones la puta madreee;2020-03-19 02:34:17+00:00;Anuncio_1;Cordoba, Argentina;1240466595014680000
jballesocanto;bbc mundo coronavirus italia registra una cifra record de muertes por covid19 en un solo dia;2020-03-19 02:32:46+00:00;Anuncio_1;Cordoba, Argentina;1240466211319790000
jorgefvillalba;cordoba coronavirus coronavirusenargentina reclamoscordoba lavozcomar eldoce a ver si respetamos de una vez las medidas que establece el estado en beneficio de todos y todas;2020-03-19 02:28:27+00:00;Anuncio_1;Cordoba, Argentina;1240465127427760000
claravaldem;silencie coronavirus si pasa algo importante me avisan por wpp;2020-03-19 02:14:43+00:00;Anuncio_1;Cordoba, Argentina;1240461668368500000
hporta1984;mira ginesggarcia vos que decias que era imposible que coronavirus no llegue a la argentina ya van 3 tardaste una eternidad en entrar en cuarentena y en cerrar las fronteras todo tarde hiciste no sera hora de que tengas un poco de dignidad y renuncies;2020-03-19 02:14:42+00:00;Anuncio_1;Cordoba, Argentina;1240461668007710000
DanielMontoya_;la crisis del coronavirus llego en un momento en que el bolsonarismo se encuentra radicalizado y reducido las manifestaciones del domingo plasmaron la actualidad del movimiento letra del brasilerogo mas autorizado ignaciopirotta;2020-03-19 02:11:34+00:00;Anuncio_1;Cordoba, Argentina;1240460875812800000
flor_piscitello;no los quiero ver a los hippies con osde antivacunas haciendo fila en los centros de salud cuando exista la vacuna para el coronavirus;2020-03-19 02:10:41+00:00;Anuncio_1;Cordoba, Argentina;1240460656949720000
Luciaano_m;que pais del orto respecto al coronavirus;2020-03-19 02:10:40+00:00;Anuncio_1;Cordoba, Argentina;1240460649785880000
dan_ness_;si estuviera macri en el gobierno no le hubieran dejado pasar esto ni porque haya sido culpa del coronavirus a quien queres convencer esto el 48 que voto a los fernandez los va a votar de nuevo aunque salga cristina manana diciendo que se robo todo;2020-03-19 02:06:31+00:00;Anuncio_1;Cordoba, Argentina;1240459608247930000
FlaviaFoche;ahora esto pasa en plazasanmartin de la ciudad de cordoba alerta por coronavirus;2020-03-19 01:44:44+00:00;Anuncio_1;Cordoba, Argentina;1240454126368180000
_GabyJB85;el amor en tiempos de coronavirus carlosbelevan26;2020-03-19 01:41:54+00:00;Anuncio_1;Cordoba, Argentina;1240453411268670000
jmsponton;regionalamateur gpjprensa le pide a sus hinchas que noscuidamosentretodos mientras que caapenarol apunta al 10toqueschallengue con matias leichner y sptirolesa a los cuidados contra el coronavirus;2020-03-19 01:36:32+00:00;Anuncio_1;Cordoba, Argentina;1240452062007130000
nachitoviedo16;si duermo con la ventana abierta se metera el cuco coronavirus;2020-03-19 01:30:39+00:00;Anuncio_1;Cordoba, Argentina;1240450578687440000
LeiCba;ensenanzas que deja el coronavirus y la cuarentena lxs empleadxs call centers son fundamentales todos los numeros de ayuda consultas denuncias repatriacion son atendidos por empleados de call center ataccoficial mintrabajoar;2020-03-19 01:23:45+00:00;Anuncio_1;Cordoba, Argentina;1240448842551700000
jaqueymate2;urgente ya son 3 los muertos por coronavirus en argentina la tercera victima fatal es un hombre de 64 anos que vivia en capital federal segun confirmo diegosantilli vicejefe de gobierno porteno;2020-03-19 01:23:24+00:00;Anuncio_1;Cordoba, Argentina;1240448755830260000
tomi_alamo;sergio denis todavia no sabe que hay coronavirus;2020-03-19 01:23:00+00:00;Anuncio_1;Cordoba, Argentina;1240448653443110000
DemianEDiaz;una idea para la policiacbaof por el coronavirus transitocordoba;2020-03-19 01:22:07+00:00;Anuncio_1;Cordoba, Argentina;1240448432462010000
lagomateo;coronavirus escuchen al doctor pedron cahn ahora en todonoticias;2020-03-19 01:21:43+00:00;Anuncio_1;Cordoba, Argentina;1240448333128380000
agus_ganzer;sino nos mata el coronavirus este ano me pego afu afuuuuu;2020-03-19 01:20:53+00:00;Anuncio_1;Cordoba, Argentina;1240448123354460000
lagomateo;tercer muerto por coronavirus paciente de 64 anos de capital federal padecia enfermedades cronicas;2020-03-19 01:20:38+00:00;Anuncio_1;Cordoba, Argentina;1240448060607600000
LulaGalan;fifth harmony predijo el coronavirus y el home office;2020-03-19 01:19:50+00:00;Anuncio_1;Cordoba, Argentina;1240447859528530000
MGuillerna;97 casos de coronavirus en argentina culia;2020-03-19 01:19:07+00:00;Anuncio_1;Cordoba, Argentina;1240447678636530000
lagomateo;ahora policia de cordoba pide por altavoz limitar la circulacion y respetar el distanciamiento social para evitar la propagacion del coronavirus;2020-03-19 01:15:21+00:00;Anuncio_1;Cordoba, Argentina;1240446728517680000
jperotti;no les parece que la crisis del coronavirus es demasiado seria como para darle bola a un estupido que se niega a la cuarentena pachanoimbecileirresponsable;2020-03-19 01:14:45+00:00;Anuncio_1;Cordoba, Argentina;1240446580932690000
pablocardozoh;coronavirus en cordoba con responsabilidad comunitaria nos cuidamos entre todos;2020-03-19 01:14:24+00:00;Anuncio_1;Cordoba, Argentina;1240446491845700000
CeleQuevedo1;alexis me cuenta que leyo que fumar marihuana te hace inmune al coronavirus entonces ese cristiano es la cura jajdjsjjsjsdjsjs;2020-03-19 01:04:31+00:00;Anuncio_1;Cordoba, Argentina;1240444003780350000
DemianEDiaz;no esta resuelto el momento pero estaria decidida una cuarentena total coronavirus ultimomomento;2020-03-19 01:02:30+00:00;Anuncio_1;Cordoba, Argentina;1240443495153790000
francog_eltucu;el coronavirus no puede matarme si yo ya mori cuando vi esta pelicula;2020-03-19 01:01:41+00:00;Anuncio_1;Cordoba, Argentina;1240443290249560000
Fianchettocba;contesta nuestra encuesta hoy el mundo atraviesa una pandemia informacion de todo tipo invade la red el covid19 es tema central que red social utilizas a la hora de buscar informacion de calidad dia3 coronavirus covid2019 todosencasa redessociales infomacion;2020-03-19 00:59:04+00:00;Anuncio_1;Cordoba, Argentina;1240442630498060000
BaudiliaPeralta;muy bien patricia bullrich por las decisiones en este momento nos afecta a todos el coronavirus;2020-03-19 00:54:25+00:00;Anuncio_1;Cordoba, Argentina;1240441460660580000
nellaz_y;5 pasos a seguir para prevenir la expansion del coronavirus;2020-03-19 00:51:39+00:00;Anuncio_1;Cordoba, Argentina;1240440765660230000
jorgefvillalba;preparandose para la cuarentena total coronavirusargentina cuarentenanacional coronavirus military;2020-03-19 00:40:22+00:00;Anuncio_1;Cordoba, Argentina;1240437926200300000
LaAccionPro_Cba;la anmat solicito a rocha la prohibicion del uso de reactivos para detectar el coronavirus y sugirio no vender a laboratorios de cordoba para concentrar los estudios en el malbran bs as atentando contra los derechos del paciente a recibir un diagnostico segun ley ndeg 26529;2020-03-19 00:31:41+00:00;Anuncio_1;Cordoba, Argentina;1240435740506450000
salmaej_;me desearon coronavirus ustedes bien cerro de las rosas;2020-03-19 00:13:05+00:00;Anuncio_1;Cordoba, Argentina;1240431060200100000
tonytorre99;cerro antares por el coronavirus;2020-03-19 00:12:10+00:00;Anuncio_1;Cordoba, Argentina;1240430827768550000
NadiaNazer;dialogo en mi casa yo amor creo q el coronavirus nos corto el dialogo estamos con tn prendido y cada uno con su celu el estamos encerrados desde hace 3 dias y nos quedan 12 no podemos agotar la charla ahora yomequedoencasa gastonabiad;2020-03-19 23:49:11+00:00;Anuncio_1;Rosario, Argentina;1240787433882610000
biancaroncaglia;yo sigo insistiendo en que va a haber mas suicidios que casos de coronavirus empezando por el mio;2020-03-19 23:38:39+00:00;Anuncio_1;Rosario, Argentina;1240784782830820000
pablosilvetti94;jajajaja con el corona virus no puedo ser fuerte;2020-03-19 23:21:20+00:00;Anuncio_1;Rosario, Argentina;1240780423418050000
juanpagiordano;ay no sera que nuestros males son por tener 210 anos de la peor burguesia pinamar vecinos coronavirus cuarentenatotal cuarentenaobligatoria noseasgilquedateencasa alviruslofrenamosentretodos coronavirusargentina;2020-03-19 23:19:27+00:00;Anuncio_1;Rosario, Argentina;1240779952720650000
elisafn;la lucha contra el hambre y la cuarentena parece que se libra en la patagonia tinelli inefable y narda donde luchara marcelo tinelli cumplira la cuarentena por el coronavirus en esquel no son vacaciones nos quedamos en casa;2020-03-19 23:10:56+00:00;Anuncio_1;Rosario, Argentina;1240777807438980000
biancaroncaglia;uh ojala a mi mama le agarre coronavirus por densa;2020-03-19 23:09:23+00:00;Anuncio_1;Rosario, Argentina;1240777416752140000
104Urbana;allanamiento y detenidos en un edificio de san lorenzo por protocolo de coronavirus;2020-03-19 23:07:34+00:00;Anuncio_1;Rosario, Argentina;1240776958608270000
dhfiori;el ministerio de salud provincial confirmo el segundo caso de coronavirus en rosario es un hombre de 31 anos que regreso recientemente de espana y es atendido en el hospital carrasco aseguran que se encuentra en buen estado de salud general;2020-03-19 23:06:23+00:00;Anuncio_1;Rosario, Argentina;1240776662616280000
MrSadGoat1;cuando te acordas q los animales no se contagian de coronavirus y mandas a rosco a hacer mandados;2020-03-19 23:04:03+00:00;Anuncio_1;Rosario, Argentina;1240776076101590000
RodrigoMiro76;registran la quinta muerte en brasil por coronavirus empleada domestica con diabetes se contagio de su patrona que habia viajado a europa;2020-03-19 22:55:50+00:00;Anuncio_1;Rosario, Argentina;1240774006669740000
ClaudioGershan1;la tuberculosis y el coronavirus necesitan urgente este envio pero no disponemos de un camion que lo lleve difundan para que las fuerzas armadas gendarmeria o un empresario solidario nos ayude a salvar vidas lo mismo ocurre en otras ciudades;2020-03-19 22:53:39+00:00;Anuncio_1;Rosario, Argentina;1240773459375990000
indioluque;un hombre de 31 anos que estuvo de viaje en espana es el segundo caso confirmado de coronavirus en rosario esta internado en el hospital carrasco en buen estado de salud hay 39 casos sospechosos en la provincia de santa fe;2020-03-19 22:36:42+00:00;Anuncio_1;Rosario, Argentina;1240769194242850000
RoldanFm92;emergencia sanitaria nuevas medidas de prevencion por coronavirus de acuerdo a las ultimas medidas dispuestas por el ministerio de salud de la nacion y el poder ejecutivo de la provincia de santa fe y redoblando;2020-03-19 22:26:59+00:00;Anuncio_1;Rosario, Argentina;1240766747109650000
104Urbana;confirman el segundo caso de coronavirus positivo en rosario via rosarioplus;2020-03-19 22:16:58+00:00;Anuncio_1;Rosario, Argentina;1240764224344910000
adrajimenez;sr piquincho recien tuve un gran altercado con una militante k ahora dice que los cubanos tienen la vacuna del coronavirus estan nerviosos la puse en evidencia en una cola para pagar y termino quedando en silencio 4400rp tic tac tic tac saludos cordiales;2020-03-19 22:13:04+00:00;Anuncio_1;Rosario, Argentina;1240763243704050000
